Id,SalePrice
1461,124421.78
1462,161689.4
1463,180580.27
1464,182869.98
1465,180195.44
1466,169685.36
1467,169311.14
1468,170177.2
1469,179652.52
1470,123516.63
1471,205746.03
1472,94443.68
1473,97064.47
1474,152773.31
1475,115499.164
1476,395779.34
1477,241971.12
1478,291699.47
1479,310885.88
1480,458104.56
1481,362134.3
1482,205851.81
1483,175359.36
1484,164578.56
1485,176362.8
1486,195201.22
1487,374832.47
1488,235370.7
1489,197744.56
1490,216424.11
1491,191527.92
1492,96775.16
1493,199403.11
1494,312058.6
1495,316695.16
1496,241468.6
1497,187042.64
1498,158255.06
1499,167237.28
1500,159416.28
1501,173862.48
1502,148886.88
1503,272531.84
1504,260857.17
1505,226612.3
1506,189736.28
1507,251241.19
1508,225695.89
1509,161222.39
1510,146824.81
1511,145630.53
1512,172095.72
1513,136900.22
1514,171341.1
1515,188524.73
1516,141996.73
1517,153790.0
1518,136290.44
1519,228790.78
1520,137902.66
1521,133922.9
1522,167942.77
1523,112344.42
1524,120689.99
1525,116275.34
1526,126777.22
1527,116331.91
1528,138082.55
1529,152927.53
1530,173181.52
1531,107850.086
1532,100918.02
1533,131257.45
1534,118679.89
1535,142364.33
1536,105148.45
1537,62844.72
1538,161636.38
1539,197938.72
1540,94078.08
1541,149508.23
1542,142492.42
1543,228904.27
1544,85170.47
1545,114416.11
1546,129370.195
1547,136133.0
1548,137331.75
1549,114011.56
1550,129898.836
1551,124245.81
1552,127459.38
1553,144972.05
1554,123963.06
1555,157990.56
1556,86046.66
1557,110802.625
1558,93308.12
1559,91058.26
1560,137436.03
1561,142619.67
1562,131514.19
1563,121531.18
1564,146624.16
1565,135222.84
1566,258174.11
1567,80973.414
1568,249491.97
1569,139175.77
1570,137965.14
1571,116477.0
1572,147875.8
1573,241030.3
1574,120177.39
1575,230132.44
1576,205133.56
1577,195575.2
1578,147242.67
1579,141242.03
1580,191870.34
1581,144000.73
1582,126429.01
1583,323378.75
1584,220106.48
1585,142854.9
1586,75830.2
1587,94795.79
1588,157296.42
1589,104507.734
1590,136649.25
1591,98374.84
1592,124844.68
1593,130707.445
1594,118160.055
1595,98958.43
1596,244565.8
1597,186454.2
1598,207903.66
1599,172355.22
1600,173770.48
1601,62342.09
1602,105270.06
1603,86573.125
1604,285388.78
1605,261531.72
1606,163270.08
1607,163530.94
1608,204825.1
1609,184473.06
1610,148276.86
1611,139612.88
1612,165571.62
1613,162586.7
1614,120544.59
1615,87447.484
1616,77002.63
1617,93960.62
1618,117312.1
1619,114241.33
1620,157632.81
1621,137501.98
1622,142601.31
1623,297950.44
1624,212717.3
1625,122002.42
1626,171553.97
1627,183199.72
1628,295190.56
1629,183037.66
1630,332740.84
1631,230171.94
1632,263882.0
1633,166687.16
1634,184675.84
1635,182300.75
1636,154961.9
1637,194312.11
1638,200178.6
1639,184765.52
1640,248253.27
1641,181013.56
1642,245118.48
1643,255622.47
1644,239983.02
1645,187880.2
1646,165502.8
1647,166627.72
1648,135134.53
1649,136430.88
1650,118309.46
1651,123029.805
1652,93472.71
1653,98515.86
1654,152138.1
1655,149439.67
1656,148601.6
1657,153572.36
1658,149586.53
1659,135500.0
1660,151983.94
1661,495239.47
1662,372383.25
1663,381886.9
1664,551043.1
1665,317060.8
1666,319781.06
1667,400177.44
1668,332508.0
1669,292575.7
1670,367006.3
1671,274412.75
1672,443073.62
1673,293316.88
1674,243756.64
1675,172800.75
1676,184076.42
1677,207065.27
1678,392451.12
1679,376975.5
1680,354573.28
1681,245719.53
1682,315651.84
1683,180262.47
1684,181303.47
1685,174186.78
1686,171358.73
1687,165029.48
1688,190533.03
1689,190567.73
1690,196952.6
1691,180572.52
1692,289696.47
1693,161008.81
1694,182247.22
1695,164374.97
1696,300968.5
1697,167834.84
1698,360323.3
1699,305262.34
1700,254276.94
1701,303485.56
1702,195660.64
1703,247224.34
1704,287002.94
1705,233138.92
1706,438784.5
1707,206527.27
1708,198681.4
1709,259922.97
1710,228951.64
1711,260279.66
1712,295757.53
1713,265445.38
1714,223251.38
1715,219822.45
1716,182516.98
1717,176538.98
1718,134289.83
1719,200077.83
1720,234787.81
1721,181937.58
1722,125822.66
1723,155970.27
1724,198286.55
1725,233605.86
1726,175791.36
1727,152177.12
1728,186467.0
1729,165566.1
1730,166216.95
1731,121865.32
1732,127126.516
1733,113610.836
1734,119041.95
1735,129894.875
1736,117418.43
1737,314331.3
1738,221025.08
1739,220555.11
1740,185747.83
1741,170745.2
1742,170008.5
1743,185452.06
1744,305286.22
1745,226470.58
1746,177056.27
1747,217055.16
1748,208275.56
1749,146685.42
1750,136267.56
1751,239855.11
1752,122826.99
1753,143778.16
1754,212068.92
1755,176747.7
1756,128382.89
1757,116018.25
1758,137371.3
1759,173050.6
1760,161491.23
1761,140094.48
1762,168252.97
1763,151164.47
1764,120652.7
1765,106606.19
1766,184026.92
1767,210317.67
1768,141412.8
1769,178057.36
1770,149639.05
1771,138770.61
1772,134660.97
1773,124290.73
1774,137538.17
1775,138359.23
1776,121802.93
1777,112712.836
1778,132454.44
1779,116849.836
1780,184493.3
1781,130099.93
1782,97772.69
1783,144460.42
1784,104038.36
1785,119579.35
1786,154133.6
1787,157592.38
1788,66676.266
1789,97550.555
1790,89622.75
1791,164762.47
1792,153830.92
1793,134735.48
1794,148819.02
1795,137258.3
1796,121858.234
1797,111184.54
1798,127715.516
1799,113639.984
1800,134394.38
1801,132883.86
1802,138769.02
1803,144630.95
1804,135412.28
1805,142434.69
1806,119754.305
1807,128104.28
1808,128536.88
1809,128892.99
1810,143841.25
1811,103037.22
1812,105139.33
1813,119842.05
1814,100946.71
1815,55942.387
1816,96075.9
1817,118090.44
1818,131692.4
1819,124165.15
1820,67575.11
1821,108642.39
1822,145586.66
1823,59080.965
1824,128482.836
1825,133812.08
1826,96638.75
1827,109979.04
1828,140692.84
1829,115523.18
1830,147448.4
1831,164635.7
1832,93095.77
1833,132243.28
1834,118880.055
1835,140079.39
1836,130834.91
1837,97867.94
1838,128128.35
1839,96986.836
1840,163573.52
1841,156231.53
1842,85113.55
1843,139584.64
1844,130224.44
1845,143138.69
1846,162920.11
1847,153963.45
1848,56519.14
1849,116170.05
1850,122836.71
1851,156188.17
1852,130034.19
1853,134481.81
1854,167608.2
1855,149261.34
1856,241410.8
1857,142571.53
1858,134670.1
1859,120190.46
1860,156444.14
1861,120457.484
1862,300147.0
1863,279618.6
1864,279618.6
1865,270011.53
1866,350605.5
1867,228525.39
1868,323131.8
1869,205318.72
1870,222927.56
1871,259022.48
1872,170258.2
1873,266856.12
1874,145885.47
1875,217196.8
1876,189889.78
1877,230469.58
1878,202067.69
1879,137923.83
1880,137419.66
1881,246226.92
1882,264678.94
1883,188928.27
1884,206574.94
1885,259047.44
1886,339579.72
1887,215132.0
1888,276494.84
1889,162426.61
1890,127771.07
1891,136563.27
1892,95673.68
1893,130370.945
1894,125001.83
1895,141417.92
1896,125238.086
1897,113985.04
1898,122637.14
1899,158184.14
1900,165227.75
1901,161656.4
1902,134630.16
1903,214644.88
1904,143739.22
1905,209330.95
1906,147955.5
1907,174546.97
1908,110510.09
1909,137700.66
1910,127819.33
1911,232506.56
1912,360153.94
1913,145137.77
1914,68133.375
1915,312245.56
1916,70064.15
1917,270976.84
1918,140001.39
1919,163047.4
1920,147868.05
1921,380666.6
1922,327921.62
1923,199370.98
1924,236916.28
1925,203787.17
1926,400944.5
1927,131818.06
1928,158822.48
1929,120261.77
1930,130723.28
1931,140951.78
1932,140770.95
1933,166989.3
1934,176106.81
1935,174378.42
1936,187918.38
1937,184626.72
1938,163807.53
1939,241988.9
1940,180231.53
1941,160082.2
1942,186529.44
1943,201960.77
1944,370705.5
1945,404856.0
1946,129780.21
1947,315912.97
1948,166618.33
1949,252149.97
1950,190333.44
1951,271874.8
1952,235265.69
1953,178922.6
1954,183747.2
1955,136734.12
1956,266976.53
1957,158191.98
1958,328990.38
1959,142193.78
1960,106815.42
1961,124106.43
1962,96033.305
