Id,SalePrice
1461,123323.98
1462,151260.5
1463,167976.91
1464,185737.0
1465,216492.91
1466,183889.4
1467,174079.0
1468,178957.0
1469,181665.32
1470,109769.58
1471,187807.3
1472,92494.0
1473,94688.79
1474,156899.5
1475,141103.0
1476,408113.83
1477,264238.25
1478,339579.17
1479,286503.71
1480,475917.57
1481,348549.5
1482,215095.56
1483,177880.69
1484,183684.25
1485,163542.88
1486,211687.5
1487,362401.79
1488,257642.69
1489,209050.71
1490,199788.55
1491,192285.91
1492,107050.22
1493,176320.0
1494,308470.62
1495,303210.8
1496,215329.6
1497,202478.5
1498,154943.671
1499,155231.159
1500,151605.69499999998
1501,176933.0
1502,151787.78666666665
1503,288479.8
1504,238511.3
1505,212964.7
1506,194846.14
1507,227766.03
1508,188156.27
1509,162789.05
1510,143121.77
1511,148978.5
1512,175319.5
1513,161592.32
1514,154644.15
1515,193305.2
1516,158307.0
1517,151197.45
1518,142436.92
1519,220137.8
1520,143647.5
1521,145043.5
1522,168090.7
1523,116008.31
1524,123306.86
1525,123300.0
1526,123231.5
1527,98845.61
1528,130026.0
1529,151607.0
1530,170174.5
1531,117196.45
1532,101124.5
1533,151635.5
1534,126872.25
1535,141841.95
1536,116481.44
1537,83241.42
1538,175252.5
1539,244272.96
1540,131295.61
1541,172688.5
1542,145968.55
1543,241328.98
1544,80054.0
1545,99743.12
1546,122688.43
1547,125588.68
1548,124271.0
1549,104096.3
1550,141350.82
1551,113909.09
1552,132231.74
1553,135397.46
1554,122650.5
1555,137327.5
1556,114169.08
1557,120783.8
1558,96676.01
1559,121029.87
1560,134796.93
1561,145784.64
1562,129156.99
1563,117816.0
1564,165417.83
1565,147446.26
1566,215504.68
1567,83194.0
1568,215942.14
1569,131936.0
1570,129017.08
1571,128682.64
1572,147934.05
1573,232162.29
1574,158892.09
1575,200080.0
1576,203132.5
1577,209090.32
1578,158959.75
1579,141891.2
1580,202447.0
1581,138032.0
1582,128600.5
1583,337778.08
1584,240684.0
1585,141954.0
1586,81310.11
1587,106530.93
1588,147306.59
1589,109484.98
1590,138175.0
1591,107453.66
1592,129483.64
1593,114622.0
1594,164526.48
1595,134120.83
1596,245846.51
1597,170899.65
1598,182490.05
1599,210523.22
1600,197885.12
1601,52623.01
1602,118669.0
1603,96496.26
1604,259610.54
