Id,SalePrice
1461,117389.88
1462,164201.2
1463,183842.39
1464,194251.14
1465,204475.55
1466,168507.48
1467,176326.12
1468,166815.64
1469,188749.61
1470,124067.73
1471,203943.67
1472,91496.12
1473,96555.66
1474,149825.25
1475,118609.516
1476,380320.44
1477,244046.0
1478,286339.7
1479,271429.97
1480,442566.84
1481,331535.9
1482,214977.36
1483,172063.72
1484,167938.28
1485,173391.4
1486,194719.84
1487,346325.25
1488,233384.95
1489,184031.14
1490,228275.55
1491,195647.58
1492,88282.92
1493,198286.55
1494,297910.1
1495,295977.62
1496,231098.6
1497,182407.36
1498,159007.53
1499,156053.42
1500,151841.81
1501,168745.02
1502,142908.45
1503,317259.22
1504,243016.42
1505,227700.45
1506,184654.36
1507,257868.25
1508,207722.52
1509,154364.25
1510,141065.14
1511,143861.55
1512,173150.64
1513,139855.67
1514,173346.27
1515,194911.95
1516,149702.7
1517,164303.03
1518,138646.66
1519,225808.27
1520,137348.11
1521,134131.38
1522,166346.52
1523,122700.195
1524,125842.22
1525,121070.65
1526,123609.61
1527,109249.06
1528,138159.88
1529,149428.98
1530,178510.48
1531,87132.23
1532,106862.59
1533,151087.78
1534,123135.09
1535,153146.02
1536,115484.08
1537,67208.7
1538,171529.92
1539,186897.31
1540,95837.15
1541,133725.2
1542,141500.08
1543,200364.62
1544,82784.64
1545,114177.17
1546,131567.88
1547,127473.24
1548,131049.82
1549,105116.875
1550,133800.73
1551,111914.43
1552,132470.86
1553,151402.23
1554,120298.59
1555,168389.89
1556,79968.38
1557,124766.84
1558,94761.164
1559,83394.24
1560,120141.984
1561,149112.23
1562,132145.45
1563,121526.55
1564,168597.83
1565,139974.7
1566,262985.1
1567,79912.58
1568,231683.16
1569,147030.66
1570,131081.56
1571,117300.24
1572,146256.72
1573,244685.0
1574,108143.1
1575,219642.23
1576,233670.25
1577,187507.17
1578,140572.81
1579,142762.56
1580,190204.78
1581,159592.12
1582,128229.94
1583,326791.78
1584,232590.39
1585,140610.22
1586,80938.05
1587,100580.586
1588,141373.69
1589,103421.266
1590,139247.47
1591,97147.35
1592,130186.195
1593,120634.414
1594,145832.47
1595,114790.445
1596,241775.98
1597,182359.0
1598,193297.03
1599,173790.05
1600,177257.33
1601,76389.69
1602,119077.49
1603,81755.73
1604,283715.5
1605,254431.94
1606,176209.8
1607,175330.42
1608,212466.1
1609,184076.42
1610,150108.42
1611,130464.6
1612,165612.36
1613,168896.67
1614,127398.86
1615,86624.83
1616,74040.24
1617,93279.83
1618,127008.84
1619,144622.39
1620,170554.47
1621,143153.98
1622,138795.1
1623,299133.7
1624,197640.5
1625,115321.63
1626,167537.88
1627,187266.45
1628,291266.1
1629,171012.31
1630,350067.6
1631,219908.22
1632,250495.22
1633,168291.33
1634,184979.9
1635,168423.62
1636,151356.61
1637,196968.19
1638,196422.31
1639,189566.62
1640,251785.19
1641,179065.14
1642,220031.56
1643,234665.6
1644,238378.78
1645,202540.38
1646,150695.08
1647,155715.67
1648,125382.21
1649,137211.17
1650,122557.63
1651,121921.586
1652,97181.64
1653,101295.52
1654,144845.73
1655,151928.0
1656,144626.53
1657,147167.72
1658,145056.81
1659,126533.47
1660,152318.11
1661,434964.38
1662,412627.38
1663,407288.78
1664,386179.22
1665,313371.1
1666,325000.97
1667,324690.22
1668,352577.78
1669,303017.66
1670,351459.2
1671,261580.86
1672,484569.72
1673,290223.53
1674,245110.55
1675,192800.12
1676,187373.47
1677,224488.83
1678,411593.34
1679,403636.6
1680,364164.8
1681,244423.8
1682,291791.28
1683,179047.55
1684,175763.53
1685,169561.28
1686,166989.47
1687,167929.31
1688,192556.3
1689,192544.53
1690,194884.62
1691,174248.42
1692,266306.22
1693,165059.23
1694,175403.52
1695,165797.11
1696,276718.28
1697,166649.17
1698,381018.2
1699,331800.03
1700,242635.95
1701,276695.06
1702,250053.66
1703,257485.62
1704,291218.6
1705,232532.95
1706,370173.1
1707,214904.6
1708,212608.39
1709,292457.12
1710,214254.25
1711,269412.75
1712,250940.66
1713,273300.16
1714,222428.3
1715,186261.55
1716,177277.1
1717,172444.02
1718,132085.22
1719,198531.6
1720,248037.92
1721,166031.92
1722,126185.086
1723,153902.39
1724,206530.22
1725,238654.25
1726,187074.56
1727,156763.89
1728,187123.28
1729,162240.22
1730,150173.3
1731,126299.1
1732,120126.63
1733,113796.266
1734,119926.43
1735,131856.16
1736,120152.87
1737,346760.16
1738,231479.53
1739,274925.12
1740,217023.7
1741,190289.16
1742,167179.25
1743,167893.92
1744,310267.12
1745,225955.83
1746,200681.69
1747,214689.7
1748,232834.73
1749,150322.45
1750,137136.86
1751,251093.62
1752,123478.83
1753,146202.89
1754,194569.86
1755,168689.34
1756,134288.3
1757,116590.36
1758,145284.28
1759,163105.73
1760,167706.05
1761,146817.95
1762,166560.34
1763,174068.05
1764,115330.54
1765,173433.25
1766,182531.95
1767,231984.73
1768,145029.7
1769,171108.06
1770,146294.38
1771,130217.734
1772,144857.75
1773,128313.484
1774,134477.33
1775,137918.17
1776,119785.26
1777,104583.91
1778,140611.3
1779,107316.36
1780,171014.92
1781,126277.54
1782,90113.24
1783,142749.77
1784,105987.2
1785,116510.11
1786,121241.54
1787,158830.97
1788,73238.164
1789,92492.32
1790,87285.09
1791,186574.1
1792,160029.39
1793,124781.0
1794,152495.14
1795,132397.86
1796,108485.945
1797,118419.18
1798,121259.0
1799,109445.01
1800,126759.81
1801,137860.83
1802,124813.85
1803,151740.33
1804,140790.42
1805,138509.22
1806,116324.695
1807,122305.78
1808,107542.88
1809,123568.125
1810,135650.77
1811,109493.66
1812,96579.695
1813,123353.59
1814,91767.016
1815,64787.363
1816,88029.61
1817,100253.64
1818,136339.58
1819,122328.64
1820,58070.758
1821,95249.07
1822,135588.03
1823,53674.492
1824,130947.625
1825,135536.06
1826,94914.65
1827,103618.02
1828,144690.27
1829,104433.61
1830,144436.73
1831,152447.3
1832,87549.04
1833,134979.97
1834,117341.305
1835,130229.53
1836,132687.83
1837,94856.92
1838,132491.97
1839,96027.9
1840,153802.47
1841,150448.38
1842,82234.84
1843,128478.18
1844,129793.7
1845,138731.05
1846,149266.75
1847,163792.22
1848,63610.33
1849,101518.15
1850,118612.01
1851,138730.12
1852,121943.22
1853,135709.38
1854,170799.28
1855,154018.53
1856,225494.52
1857,112481.43
1858,138985.03
1859,115337.14
1860,148891.56
1861,115337.14
1862,306393.7
1863,299688.22
1864,299688.22
1865,336108.75
1866,359738.22
1867,253267.25
1868,315787.34
1869,212612.05
1870,251981.2
1871,243324.4
1872,169130.08
1873,256594.81
1874,143484.34
1875,206397.31
1876,191784.55
1877,207952.84
1878,185221.58
1879,129976.414
1880,135529.08
1881,227706.31
1882,266286.4
1883,191186.84
1884,203239.45
1885,253605.14
1886,312720.88
1887,212318.44
1888,293455.9
1889,168749.36
1890,127223.91
1891,133291.16
1892,105623.14
1893,125006.83
1894,120481.266
1895,133777.64
1896,117923.42
1897,106833.15
1898,121540.23
1899,145935.7
1900,150138.78
1901,160663.23
1902,145194.39
1903,213765.03
1904,135788.61
1905,204519.42
1906,172784.44
1907,184014.11
1908,112300.5
1909,137946.84
1910,120613.82
1911,206668.34
1912,320078.56
1913,137720.1
1914,73771.28
1915,315085.8
1916,71146.61
1917,267994.34
1918,140429.97
1919,168927.77
1920,155221.64
1921,436875.06
1922,325261.4
1923,220075.84
1924,236638.98
1925,199481.67
1926,413885.38
1927,130421.43
1928,161593.38
1929,116624.39
1930,133417.19
1931,142947.98
1932,143019.3
1933,160348.06
1934,179923.94
1935,163577.42
1936,186253.9
1937,181489.1
1938,182367.53
1939,258550.84
