Id,SalePrice
1461,117104.07
1462,150136.22
1463,147429.6
1464,179460.3
1465,211084.31
1466,169027.27
1467,146702.64
1468,175184.22
1469,174833.7
1470,105780.72
1471,174833.7
1472,133448.34
1473,126461.31
1474,172299.5
1475,137913.78
1476,391673.06
1477,259487.97
1478,326405.53
1479,276852.06
1480,434610.25
1481,347738.97
1482,241984.36
1483,150136.22
1484,172064.9
1485,191559.88
1486,225084.14
1487,344286.97
1488,263087.84
1489,179863.48
1490,174683.98
1491,200491.06
1492,119570.38
1493,172733.27
1494,278542.44
1495,314539.28
1496,201131.34
1497,195799.2
1498,181930.89
1499,181930.89
1500,158484.36
1501,172943.11
1502,146258.98
1503,237371.94
1504,291415.3
1505,201131.34
1506,201411.0
1507,264030.44
1508,206367.4
1509,176724.84
1510,138339.42
1511,130635.92
1512,157557.62
1513,177230.1
1514,165199.22
1515,202669.38
1516,170036.64
1517,145856.22
1518,152151.4
1519,204546.5
1520,138275.17
1521,130635.92
1522,184465.92
1523,116728.6
1524,132169.8
1525,124752.17
1526,128978.67
1527,103669.22
1528,152858.36
1529,135455.5
1530,160151.19
1531,139280.06
1532,123926.96
1533,134476.95
1534,160492.53
1535,152873.88
1536,134206.75
1537,66825.65
1538,268217.22
1539,347738.97
1540,161567.9
1541,174224.42
1542,150650.95
1543,213716.75
1544,78095.86
1545,145856.22
1546,148389.11
1547,135627.55
1548,162526.84
1549,132548.94
1550,152984.67
1551,138876.97
1552,142847.62
1553,170036.64
1554,150136.22
1555,132604.67
1556,134242.77
1557,137631.75
1558,131120.58
1559,140121.23
1560,131844.2
1561,143032.44
1562,117104.07
1563,119946.72
1564,151656.08
1565,139371.44
1566,204546.5
1567,77507.65
1568,207344.81
1569,125545.77
1570,137658.56
1571,143101.17
1572,133939.47
1573,201127.53
1574,135729.17
1575,202973.56
1576,167248.72
1577,179863.48
1578,168607.97
1579,125647.3
1580,207022.61
1581,127363.6
1582,119326.99
1583,317893.47
1584,242165.4
1585,117026.55
1586,58445.285
1587,128978.67
1588,133795.77
1589,113536.79
1590,139414.31
1591,107606.695
1592,135729.17
1593,125861.51
1594,197582.11
1595,144429.08
1596,244470.12
1597,145694.08
1598,200491.06
1599,193741.89
1600,198498.53
1601,54158.1
1602,138485.38
1603,107756.93
1604,238111.78
1605,310870.0
1606,155556.66
1607,209557.27
1608,174833.7
1609,178500.14
1610,136885.11
1611,129412.24
1612,155695.64
1613,136067.98
1614,125797.53
1615,105659.32
1616,105659.32
1617,105659.32
1618,120503.484
1619,117161.51
1620,194115.81
1621,135596.38
1622,147277.23
1623,236392.89
1624,165615.86
1625,129947.24
1626,172867.53
1627,180400.33
1628,324873.38
1629,189822.48
1630,327035.03
1631,244380.83
1632,266376.3
1633,190172.33
1634,179579.1
1635,172943.11
1636,144560.0
1637,159354.4
1638,255064.25
1639,181788.52
1640,237138.31
1641,185545.97
1642,223250.34
1643,287715.6
1644,271942.94
1645,136003.1
1646,144082.23
1647,181930.89
1648,135455.5
1649,132125.84
1650,102570.664
1651,102570.664
1652,133448.34
1653,133448.34
1654,171698.03
1655,149392.28
1656,172299.5
1657,171698.03
1658,172299.5
1659,137913.78
1660,132477.36
1661,427599.25
1662,434610.25
1663,360292.12
1664,439416.38
1665,329880.62
1666,259213.0
1667,324461.6
1668,346015.97
1669,298854.97
1670,336940.9
1671,220805.52
1672,411267.2
1673,293296.84
1674,274919.03
1675,150740.44
1676,154681.45
1677,172383.11
1678,443716.56
1679,318008.97
1680,345808.8
1681,286630.22
1682,256831.58
1683,183527.8
1684,210565.75
1685,172733.27
1686,179863.48
1687,191559.88
1688,201611.06
1689,205496.39
1690,201131.34
1691,174833.7
1692,286810.38
1693,191559.88
1694,172943.11
1695,212258.95
1696,275032.06
1697,212258.95
1698,295548.56
1699,259677.88
1700,213716.75
1701,340862.06
1702,244520.34
1703,228728.27
1704,250418.02
1705,251913.89
1706,438530.8
1707,202973.56
1708,182276.55
1709,298854.97
1710,240584.06
1711,247807.0
1712,285191.88
1713,204577.89
1714,195585.84
1715,200491.06
1716,179863.48
1717,172064.9
1718,143358.22
1719,210643.02
1720,245355.58
1721,156815.84
1722,132477.36
1723,132477.36
1724,205679.9
1725,255025.4
1726,188153.92
1727,153878.8
1728,200847.3
1729,160046.17
1730,196123.11
1731,124752.17
1732,119946.72
1733,119946.72
1734,125561.695
1735,124241.266
1736,124241.266
1737,275176.5
1738,220805.52
1739,358826.66
1740,187066.22
1741,160492.53
1742,172943.11
1743,205679.9
1744,244520.34
1745,227267.14
1746,350325.28
1747,213716.75
1748,272175.22
1749,136067.98
1750,148343.28
1751,292975.0
1752,119946.72
1753,156481.9
1754,213716.75
1755,149163.62
1756,103557.81
1757,119946.72
1758,124700.66
1759,165199.22
1760,133421.11
1761,136986.9
1762,148119.34
1763,181640.75
1764,125647.3
1765,188659.19
1766,169498.55
1767,178273.61
1768,138275.17
1769,174833.7
1770,137740.72
1771,130635.92
1772,149192.31
1773,110706.13
1774,152744.61
1775,140442.66
1776,132477.36
1777,112465.66
1778,127363.6
1779,130635.92
