Id,SalePrice
1461,162917.21170411864
1462,162944.57330969156
1463,163221.27061169202
1464,163280.91217278253
1465,163281.19313450815
1466,163236.50511710154
1467,163245.15959540778
1468,163235.14842655358
1469,163162.57792521405
1470,162915.13321943514
1471,163299.73517652828
1472,162903.6228133239
1473,162891.0266395145
1474,163118.04606801172
1475,162940.95274647843
1476,163279.21898566012
1477,163352.60218057784
1478,163348.9136592357
1479,163343.07537927353
1480,163142.07036592127
1481,163350.83948404758
1482,163349.53479936163
1483,163294.9097836915
1484,163293.11320916936
1485,163230.13910944495
1486,163311.1535529293
1487,163302.69476632925
1488,163341.5687168374
1489,163264.20936957697
1490,163325.0814096065
1491,163313.45791504072
1492,162875.25462093638
1493,163257.6545632051
1494,163325.88644501992
1495,163362.2934722568
1496,163352.42273833705
1497,163202.19094305253
1498,163169.02441481917
1499,163169.80114936677
1500,163153.42091657466
1501,163202.52605554153
1502,163151.96198730846
1503,163265.99751067403
1504,163356.31288154545
1505,163358.56218712596
1506,163212.77670144284
1507,163299.3423604173
1508,163260.07831237838
1509,163033.24264506946
1510,162974.3808176209
1511,162970.70534413008
1512,163137.71043477734
1513,163127.56582197404
1514,163108.12396578255
1515,163177.0940991499
1516,163022.43136185827
1517,162986.818226086
1518,163140.41963628004
1519,163372.88745502345
1520,162875.60545317802
1521,162890.04951109152
1522,163037.94047626285
1523,162847.12249630404
1524,162853.15151899838
1525,162838.15907796714
1526,162841.43266530245
1527,162969.19882703674
1528,162927.47836185325
1529,162940.85192809935
1530,163086.53793265662
1531,163014.9362068854
1532,162928.55903710506
1533,162986.0896246737
1534,162921.93310031845
1535,162991.24362046982
1536,162875.8647708554
1537,162990.67091200376
1538,163063.18295237396
1539,163111.55738684416
1540,163090.14342449285
1541,162990.35838226325
1542,162969.24010453536
1543,163066.25251309408
1544,162886.8880622158
1545,162870.59840367717
1546,162927.04570232274
1547,162884.4135978382
1548,162879.87292543624
1549,162928.18251187264
1550,162997.85938723423
1551,162893.0674875852
1552,163030.06946291044
1553,163008.90394969584
1554,162926.45719708822
1555,163092.5275158405
1556,162887.89451880188
1557,162963.10415753565
1558,162870.55902464193
1559,162994.98850568512
1560,163006.1860883878
1561,163087.7625537104
1562,162940.42130489845
1563,162861.23787546268
1564,163057.44226550462
1565,162971.50182118185
1566,163167.54111010846
1567,162909.58373026297
1568,163279.8132900074
1569,163030.34171941245
1570,162913.5181468834
1571,162943.79431669923
1572,162930.5412153409
1573,163245.06264724585
1574,163059.93476088537
1575,163150.56314704072
1576,163223.72809066752
1577,163330.6779884464
1578,163028.03999055768
1579,163039.00451314295
1580,163316.439433242
1581,162960.78382267445
1582,162918.85239101655
1583,163302.27491319363
1584,163334.15826243197
1585,163063.16424493404
1586,162973.50785117707
1587,162857.9998036197
1588,162912.46304835903
1589,162880.99434895156
1590,162928.85324523112
1591,162903.2133851415
1592,162995.9687244518
1593,162902.62053159575
1594,163104.0276669884
1595,162950.78113385278
1596,163086.26729892442
1597,163153.56059388714
1598,163244.6591789329
1599,163113.04015846073
1600,163254.89480598914
1601,162952.93958506934
1602,162923.0223510506
1603,162938.77468392963
1604,163333.96845471667
1605,163354.26742159715
1606,163174.01828711986
1607,163202.55200098202
1608,163348.76836479802
1609,163322.2421923453
1610,163188.68891420343
1611,163011.51382826263
