Id,SalePrice
1461,121509.998
1462,164461.609
1463,163225.24
1464,179341.699
1465,223384.266
1466,174413.389
1467,168930.58365000002
1468,161583.397
1469,209295.62475
1470,133947.914
1471,211659.60925
1472,96111.716
1473,104649.742
1474,162248.452
1475,136871.115
1476,382129.527
1477,261713.068
1478,291894.739
1479,276260.466
1480,403302.248
1481,324595.412
1482,231636.451
1483,194029.87333333332
1484,181576.08527777775
1485,159593.203
1486,205726.793
1487,324232.439
1488,252217.024
1489,203708.30283333335
1490,195434.92166666666
1491,194988.29725
1492,106701.703
1493,179859.905
1494,290714.326
1495,294423.094
1496,225139.115
1497,206434.673
1498,149592.5998809524
1499,153787.1366309524
1500,155009.55798095235
1501,181083.604
1502,140874.0276666667
1503,269926.094
1504,250903.01
1505,224982.855
1506,192571.732
1507,211154.724
1508,205023.53
1509,165996.71
1510,156824.086
1511,154040.435
1512,173755.196
1513,154950.463
1514,174853.398
1515,193213.961
1516,148849.634
1517,156212.61833333332
1518,152703.988
1519,229477.661
1520,138413.789
1521,108569.054
1522,166636.26
1523,121900.211
1524,129543.678
1525,126378.826
1526,131989.043
1527,114305.204
1528,126809.284
1529,141773.656
1530,183972.581
1531,121092.389
1532,110887.999
1533,156412.893
1534,121729.606
1535,147731.348
1536,112804.473
1537,92142.123
1538,200929.954
1539,279059.676
1540,124654.974
1541,160871.674
1542,153135.271
1543,234130.791
1544,84525.401
1545,100414.91
1546,130342.86785
1547,123344.67
1548,117682.723
1549,108067.923
1550,143609.541
1551,127897.579
1552,138332.069
1553,134847.331
1554,117425.063
1555,162253.44
1556,102288.676
1557,133473.729
1558,91300.502
1559,116310.262
1560,138621.358
1561,171202.039
1562,137940.71
1563,125054.982
1564,175267.285
1565,137577.911
1566,221298.404
1567,79531.145
1568,200109.921
1569,150869.507
1570,133739.727
1571,123137.964
1572,146100.836
1573,226661.689
1574,167026.836
1575,221047.878
1576,199783.076
1577,202279.23333333334
1578,151460.396
1579,143453.754
1580,198780.909
1581,145089.5985
1582,134323.329
1583,316103.981
1584,248593.069
1585,144472.97146428574
1586,86317.15
1587,100010.421
1588,147902.229
1589,101478.677
1590,147298.457
1591,115918.844
1592,140705.063
1593,125703.27225
1594,152675.533
1595,129485.248
1596,241574.032
1597,160440.402
1598,184594.379
1599,206709.576
1600,223844.736
1601,67043.386
1602,115939.089
1603,95824.243
1604,296045.869
1605,264185.212
1606,172004.788
1607,219737.361
1608,224390.998
1609,199115.83283333335
1610,142583.9923333333
1611,154039.702
1612,184770.358
1613,173332.1
1614,131968.221
1615,91338.0
1616,91338.0
1617,97786.5
1618,129478.392
1619,135102.595
1620,197398.305
1621,130013.9585
1622,138857.5
1623,286157.148
1624,207140.197
1625,127062.735
1626,178539.197
1627,177753.261
1628,275642.089
1629,160344.697
1630,358524.546
1631,245100.52
1632,262874.55
1633,154302.207
1634,193033.723
1635,178792.52375
1636,162072.19233333334
1637,176962.8
1638,218467.049
1639,188200.91
1640,238823.906
1641,191551.02
1642,239501.833
1643,245911.431
1644,231069.043
1645,175598.276
1646,156278.695
1647,157497.387
1648,148043.353
1649,141523.371
1650,130653.774
1651,127392.325
1652,94848.4
1653,98711.35
1654,165156.577
1655,158159.15004761904
1656,162251.668
1657,166798.951
1658,164249.235
1659,140317.706
1660,147048.601
1661,407832.462
1662,402998.536
1663,365562.939
1664,411761.716
1665,327583.222
1666,287429.448
1667,328277.506
1668,347839.105
1669,300286.448
1670,348099.847
1671,236423.292
1672,389835.419
1673,299830.478
1674,249940.134
1675,195091.23983333333
1676,196362.5965
1677,221071.93525
1678,385649.985
1679,343020.661
1680,364469.375
1681,298707.022
1682,281503.579
1683,211380.578
1684,161690.63933333335
1685,164670.077
1686,179130.61082142856
1687,154959.57766666668
1688,184333.123
1689,179042.72
1690,167482.354
1691,160596.75
1692,280410.469
1693,155622.35466666668
