Id,SalePrice
1461,123382.016
1462,173975.78
1463,176497.97
1464,190643.77
1465,253168.92
1466,193603.75
1467,194029.58
1468,171565.03
1469,211880.2
1470,137137.1
1471,211442.75
1472,100577.31
1473,105029.88
1474,170045.23
1475,135172.89
1476,338158.75
1477,274028.44
1478,267358.72
1479,277579.88
1480,372127.94
1481,294945.0
1482,250393.72
1483,204334.06
1484,187558.62
1485,155404.97
1486,207090.05
1487,318530.06
1488,247428.31
1489,225150.9
1490,219052.02
1491,191857.16
1492,100331.234
1493,218095.7
1494,277263.7
1495,317058.3
1496,230016.27
1497,220888.98
1498,146562.38
1499,150167.05
1500,146482.55
1501,187086.66
1502,141591.33
1503,326522.56
1504,255029.03
1505,245486.72
1506,201429.19
1507,260781.16
1508,236049.06
1509,170053.9
1510,182061.45
1511,177404.19
1512,202773.06
1513,153310.81
1514,209400.88
1515,222411.45
1516,137540.67
1517,165986.69
1518,158791.28
1519,243778.0
1520,146609.45
1521,139276.61
1522,180240.84
1523,116542.33
1524,126847.91
1525,114910.45
1526,127375.695
1527,97674.82
1528,129222.82
1529,160857.83
1530,202558.4
1531,108165.47
1532,99665.32
1533,193666.78
1534,132170.92
1535,142359.6
1536,102002.88
1537,81136.95
1538,167766.95
1539,251078.06
1540,112895.56
1541,156658.73
1542,155204.31
1543,212589.42
1544,74994.78
1545,105101.46
1546,126651.125
1547,116362.97
1548,110372.44
1549,103924.48
1550,139618.23
1551,110324.43
1552,117036.85
1553,113167.4
1554,122996.2
1555,170227.66
1556,108564.09
1557,122874.375
1558,76651.21
1559,110198.9
1560,118059.41
1561,194984.34
1562,142025.44
1563,126963.43
1564,196209.05
1565,141426.2
1566,253980.02
1567,72986.49
1568,220929.28
1569,158865.98
1570,119813.92
1571,117905.13
1572,163009.3
1573,255984.83
1574,181200.83
1575,233135.77
1576,223412.78
1577,232381.83
1578,129065.05
1579,143964.61
1580,213338.6
1581,139520.16
1582,136164.23
1583,310940.44
1584,242222.5
1585,141866.11
1586,86784.17
1587,92766.44
1588,171967.62
1589,80811.65
1590,145099.02
1591,103965.45
1592,151229.33
1593,112773.695
1594,141804.33
1595,138520.22
1596,273591.2
1597,173976.73
1598,189670.6
1599,195518.52
1600,225441.89
1601,56296.793
1602,108162.16
1603,85363.51
1604,299768.22
1605,275648.88
1606,192143.56
1607,210577.69
1608,247958.4
1609,218840.44
1610,155195.25
1611,144178.14
1612,204995.44
1613,192489.27
1614,122640.625
1615,83375.07
1616,83375.07
1617,90391.47
1618,126631.65
1619,137881.53
1620,229455.2
1621,128731.805
1622,148148.39
1623,309783.44
1624,248761.72
